@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE x100 NUMERIC
@ATTRIBUTE x101 NUMERIC
@ATTRIBUTE x102 NUMERIC
@ATTRIBUTE x103 NUMERIC
@ATTRIBUTE x104 NUMERIC
@DATA
Positive,0,0.247224,0.332834,0.2086,0.098017,0.057753,0.026615,0.013362,0.005999,0.005253,0.004342,64.2565,0.003385,0.000285,0.238908,0.343697,0.196025,0.106219,0.054357,0.032126,0.014006,0.008249,0.002309,0.003818,72.0615,0.004211,0.000519,0.186636,0.32263,0.209994,0.122224,0.075291,0.040232,0.021385,0.012335,0.005221,0.003534,26.6636,0.006231,0,0.244561,0.321065,0.224015,0.10658,0.054829,0.023567,0.015113,0.005146,0.002375,0.002749,45.0099,0.011538,0,0.223907,0.306507,0.206907,0.123264,0.058888,0.04009,0.015402,0.012699,0.005794,0.006542,78.9857,0.012781,0,0.183527,0.297075,0.234065,0.148466,0.064225,0.037404,0.01575,0.009918,0.00511,0.00446,79.6963,0.013977,0,0.14649,0.253931,0.214417,0.146962,0.094945,0.057206,0.039314,0.025692,0.012722,0.008321,69.6708,0.021662,0,0.150362,0.268526,0.222155,0.146146,0.085506,0.060326,0.032749,0.017414,0.008062,0.008753,74.407,0.035463
Positive,0.000294,0.217985,0.315909,0.220984,0.110521,0.06633,0.033819,0.018928,0.005982,0.005922,0.003325,75.1929,0.002803,0.000328,0.279857,0.316888,0.180544,0.102414,0.062746,0.029934,0.01215,0.00743,0.004025,0.003683,75.9822,0.003829,0.000282,0.340045,0.296818,0.157263,0.095789,0.050616,0.02841,0.016712,0.007421,0.003297,0.003345,65.8017,0.009856,0.000297,0.278787,0.318229,0.17852,0.092425,0.06365,0.030379,0.017745,0.012212,0.004723,0.003033,75.0294,0.014376,0,0.182648,0.26768,0.215928,0.137388,0.091186,0.049959,0.024887,0.012041,0.008611,0.009672,79.4973,0.009806,6.4e-05,0.249058,0.291112,0.187225,0.116337,0.064782,0.042104,0.020579,0.017146,0.004891,0.006701,79.6621,0.013838,0,0.280359,0.291217,0.16772,0.115037,0.064532,0.042347,0.021876,0.007057,0.004658,0.005196,78.3249,0.030404,0.000236,0.197646,0.279428,0.217619,0.130201,0.069338,0.044161,0.026236,0.017275,0.009939,0.007921,79.3941,0.045077
Positive,0.00027,0.143998,0.288579,0.23406,0.161424,0.087956,0.046889,0.019149,0.006947,0.006855,0.003873,69.6668,0.00177,0,0.107688,0.245211,0.248529,0.178275,0.101809,0.068047,0.028279,0.013088,0.006214,0.002861,66.8212,0.001918,0,0.216762,0.289345,0.200325,0.123934,0.080828,0.041655,0.022558,0.011222,0.00764,0.005732,62.0421,0.002817,0,0.248484,0.254003,0.187227,0.130027,0.08386,0.044187,0.02794,0.010467,0.007536,0.006268,60.934,0.005186,0.000207,0.154333,0.257478,0.216421,0.162282,0.09546,0.05377,0.02728,0.013952,0.011469,0.007348,78.4531,0.005447,0.000313,0.196663,0.274217,0.19832,0.138287,0.075289,0.056177,0.032079,0.012549,0.007804,0.008302,78.5456,0.007572,0,0.182611,0.218751,0.163314,0.108201,0.071615,0.041662,0.041015,0.011351,0.065872,0.095606,79.5177,0.011464,0.000262,0.20258,0.212583,0.152959,0.103864,0.068266,0.038476,0.029075,0.035807,0.150257,0.005872,78.7792,0.020999
Positive,0,0.38923,0.288773,0.146766,0.08882,0.04328,0.022084,0.007905,0.005036,0.004208,0.003898,66.2688,0.001689,0,0.274137,0.291358,0.174502,0.114679,0.06555,0.036551,0.016828,0.013885,0.007184,0.005325,60.3123,0.001937,0.000546,0.356967,0.265685,0.150357,0.093465,0.055233,0.0346,0.022091,0.009725,0.005087,0.006245,77.8029,0.003748,0,0.311897,0.215384,0.174124,0.108048,0.075263,0.048225,0.028361,0.018207,0.013767,0.006723,75.7193,0.004014,0.000972,0.311291,0.297237,0.161786,0.101302,0.053047,0.033245,0.017207,0.008258,0.006656,0.009,77.8,0.006137,0,0.228602,0.237715,0.151681,0.096234,0.077424,0.044929,0.076952,0.074111,0.007296,0.005055,79.5284,0.008003,0,0.323566,0.252581,0.155716,0.101753,0.065716,0.04654,0.022688,0.01572,0.006759,0.008961,79.8001,0.01559,0,0.28408,0.205648,0.160729,0.120861,0.081525,0.057593,0.041399,0.024239,0.016579,0.007347,79.42,0.016875
Positive,0.000252,0.140726,0.265663,0.213457,0.152428,0.095873,0.063021,0.034515,0.018881,0.009125,0.006059,72.4247,0.001734,0,0.219394,0.292634,0.2025,0.138315,0.073505,0.036881,0.020063,0.009402,0.004183,0.003122,78.0832,0.002782,0.000274,0.238314,0.31035,0.190477,0.113369,0.067296,0.035701,0.022082,0.012021,0.006896,0.00322,53.9704,0.003874,0,0.241529,0.267435,0.191224,0.129031,0.077571,0.047712,0.023551,0.014715,0.003183,0.004049,60.7764,0.004778,0,0.140173,0.25302,0.194605,0.150088,0.102706,0.059292,0.046613,0.026666,0.017188,0.009649,79.1413,0.006347,0.000286,0.213798,0.277358,0.201574,0.13114,0.08837,0.041429,0.021947,0.012319,0.006241,0.005538,79.2933,0.009817,0.000395,0.224986,0.293355,0.203103,0.119305,0.073674,0.035653,0.019634,0.013912,0.010511,0.005471,78.0104,0.015125,0,0.220046,0.25007,0.185743,0.133674,0.098269,0.050747,0.028605,0.016905,0.009297,0.006643,78.0335,0.017953
Positive,0.000257,0.31041,0.30735,0.176426,0.094174,0.051828,0.029758,0.013024,0.007833,0.004516,0.004424,52.7933,0.001754,0,0.264117,0.287551,0.204313,0.118048,0.056028,0.033145,0.017746,0.011869,0.003325,0.003859,58.0075,0.001959,0,0.294961,0.279049,0.171327,0.104982,0.067534,0.035455,0.023541,0.012498,0.005079,0.005573,61.4245,0.004444,0,0.330099,0.275196,0.170975,0.094506,0.055261,0.028504,0.019846,0.011134,0.007061,0.007419,72.6734,0.007081,0.000295,0.213912,0.276577,0.166784,0.093938,0.051024,0.06866,0.048782,0.012038,0.025505,0.042484,74.3295,0.006758,0,0.214977,0.281168,0.207176,0.118798,0.083885,0.040763,0.02311,0.015051,0.007967,0.007104,77.9916,0.007387,0.008863,0.252068,0.285138,0.162771,0.119899,0.074034,0.037282,0.030274,0.010382,0.014693,0.004596,79.3203,0.017888,0.000273,0.222434,0.226665,0.155314,0.086424,0.116721,0.035282,0.073281,0.013215,0.064263,0.006127,79.4979,0.027913
Positive,0.000392,0.244505,0.311657,0.205823,0.119491,0.05604,0.030396,0.016804,0.009034,0.003388,0.002471,54.7562,0.001137,0,0.283844,0.288687,0.186242,0.105479,0.057587,0.037815,0.017546,0.013953,0.004787,0.00406,49.6772,0.001571,0.000883,0.185477,0.300173,0.212538,0.131566,0.077356,0.049065,0.023171,0.010085,0.006099,0.003586,10.7128,0.001814,0,0.160895,0.266877,0.195967,0.13797,0.105394,0.055649,0.036219,0.023294,0.012284,0.005452,15.6423,0.003661,0,0.182957,0.280003,0.199199,0.132704,0.089957,0.048683,0.031163,0.018223,0.010436,0.006675,78.5503,0.003765,0,0.263586,0.27124,0.194444,0.110239,0.063405,0.040512,0.026755,0.015518,0.008659,0.005641,76.9775,0.006486,0.000474,0.121337,0.242495,0.221297,0.156898,0.105685,0.067048,0.041079,0.022327,0.01199,0.009369,62.7648,0.006459,0.000291,0.134877,0.242932,0.195098,0.13602,0.113877,0.080586,0.039915,0.027818,0.020272,0.008314,67.7897,0.015602
Positive,0.000548,0.177397,0.301865,0.236133,0.139166,0.072674,0.039223,0.015875,0.007636,0.006949,0.002535,57.4248,0.002185,0,0.233067,0.299098,0.206689,0.116222,0.062582,0.042011,0.021398,0.008039,0.007147,0.003746,55.3853,0.002638,0,0.2951,0.300109,0.180063,0.101511,0.060318,0.034712,0.017128,0.004426,0.003408,0.003225,54.6728,0.003943,9.6e-05,0.313463,0.289135,0.182179,0.104828,0.058744,0.02803,0.01345,0.003801,0.004092,0.002181,61.119,0.006709,0.000747,0.171625,0.268301,0.215802,0.153766,0.088417,0.055834,0.028896,0.010216,0.003896,0.002499,79.4681,0.008509,0.000252,0.193788,0.275174,0.207361,0.138682,0.071607,0.051693,0.031879,0.013262,0.009724,0.006578,78.4863,0.009887,0,0.249955,0.276927,0.193132,0.110984,0.078948,0.049225,0.022883,0.008356,0.004651,0.004938,78.34,0.014945,0,0.268219,0.283675,0.188272,0.114232,0.075997,0.030986,0.018274,0.008737,0.00556,0.006047,78.8522,0.025066
Positive,0,0.288044,0.325043,0.186098,0.094113,0.050121,0.027874,0.014757,0.007812,0.003605,0.00253,29.5698,0.002279,0,0.152608,0.266746,0.222816,0.145082,0.093404,0.055223,0.032534,0.016213,0.008396,0.006977,57.8705,0.001903,0.000252,0.275339,0.320934,0.183353,0.100535,0.063058,0.031931,0.012406,0.006144,0.003484,0.002563,46.6412,0.003518,0,0.324702,0.280036,0.177982,0.100851,0.051432,0.031478,0.015984,0.010209,0.004048,0.003276,68.8489,0.008396,0,0.155022,0.283025,0.232476,0.138794,0.090399,0.050276,0.027791,0.009714,0.00754,0.004963,77.5078,0.007285,0,0.131358,0.254027,0.214299,0.153351,0.105607,0.058534,0.034686,0.024709,0.012824,0.010604,72.8365,0.007902,0,0.215362,0.290988,0.184809,0.118562,0.078819,0.050105,0.032363,0.01336,0.009924,0.005706,75.3141,0.012996,0,0.25116,0.234312,0.156862,0.088949,0.071225,0.028773,0.014424,0.064005,0.003137,0.087154,78.7134,0.031679
Positive,0,0.311519,0.306147,0.175469,0.08852,0.056641,0.023168,0.018514,0.01183,0.004421,0.003771,30.265,0.001879,0,0.176406,0.269086,0.201078,0.139263,0.086067,0.055524,0.035917,0.019639,0.01301,0.00401,29.0328,0.001109,0.000249,0.216931,0.328446,0.205387,0.119204,0.059654,0.031745,0.017363,0.009489,0.006617,0.004916,0.62828,0.003028,0,0.173722,0.289757,0.209675,0.131875,0.087084,0.048836,0.024504,0.017138,0.010892,0.006516,22.3702,0.004359,0,0.222077,0.299543,0.192873,0.11124,0.072085,0.04579,0.022383,0.014531,0.009289,0.010188,75.7228,0.006511,0,0.169359,0.241614,0.189032,0.143604,0.09055,0.066256,0.045697,0.030773,0.012846,0.010269,71.8885,0.00454,0.000264,0.18328,0.299974,0.215654,0.139164,0.080805,0.036154,0.020267,0.012318,0.007466,0.004654,69.7292,0.012096,0,0.142917,0.269981,0.197197,0.15049,0.100786,0.057499,0.036475,0.021996,0.013643,0.009016,71.8106,0.01801
Positive,0,0.254986,0.285483,0.188776,0.122763,0.065647,0.038554,0.021464,0.013202,0.003813,0.005312,64.3904,0.00215,0,0.327102,0.282161,0.171711,0.100873,0.056338,0.030337,0.013182,0.007001,0.00555,0.005746,66.9696,0.003575,0.000297,0.356517,0.301779,0.152553,0.079777,0.04813,0.029237,0.015145,0.007207,0.00637,0.002989,48.7986,0.005021,0,0.322939,0.237936,0.164367,0.104895,0.073621,0.044429,0.020351,0.017767,0.008393,0.005302,69.8895,0.011245,0.000371,0.218999,0.277197,0.19545,0.120981,0.080555,0.049841,0.027333,0.014259,0.008978,0.006035,78.5242,0.008511,0.000237,0.314061,0.279738,0.168476,0.105521,0.059016,0.033914,0.017607,0.008817,0.005255,0.007358,79.6237,0.013897,0,0.305895,0.281669,0.166262,0.098147,0.055681,0.038988,0.022247,0.014278,0.009719,0.007114,77.406,0.019298,0,0.281315,0.249276,0.152684,0.111281,0.080859,0.051827,0.031897,0.019985,0.012718,0.008157,79.1937,0.042401
Positive,0,0.403678,0.299857,0.142395,0.075464,0.037074,0.018672,0.014818,0.004214,0.002157,0.001671,68.658,0.002192,0,0.249155,0.281691,0.186713,0.114122,0.078657,0.042602,0.020376,0.013123,0.006843,0.006718,59.5663,0.002405,0,0.287822,0.324422,0.201085,0.089865,0.043286,0.023868,0.01001,0.008736,0.005525,0.005382,21.1447,0.003134,0.00024,0.284061,0.311021,0.17086,0.103836,0.063905,0.031323,0.017238,0.009908,0.00477,0.002837,33.8888,0.005677,0,0.172302,0.243098,0.202826,0.153427,0.094543,0.063307,0.038555,0.015229,0.008904,0.007807,79.6604,0.004514,0,0.242146,0.261079,0.180149,0.122153,0.086006,0.046234,0.033067,0.015739,0.007402,0.006025,79.5509,0.009256,0,0.195792,0.308112,0.227177,0.1366,0.063531,0.033796,0.014173,0.007223,0.007835,0.005761,59.5104,0.010681,0,0.236608,0.27889,0.195718,0.122888,0.069669,0.048617,0.022688,0.013118,0.005424,0.006379,74.3056,0.020884
Positive,0,0.235816,0.345607,0.221422,0.104807,0.049608,0.022095,0.010254,0.004957,0.003774,0.00166,38.3576,0.002011,0,0.251932,0.335858,0.205504,0.108866,0.052974,0.02438,0.011286,0.005468,0.001089,0.002642,36.2016,0.002723,0,0.284455,0.362305,0.186777,0.085685,0.042718,0.019493,0.00865,0.003283,0.002899,0.003733,40.6861,0.004026,0.000283,0.252071,0.309469,0.200597,0.111825,0.061773,0.028786,0.018006,0.00702,0.005857,0.00431,37.9034,0.006076,0,0.191938,0.290179,0.198012,0.135914,0.077803,0.049058,0.028817,0.014394,0.008901,0.004984,72.6475,0.006329,0,0.206835,0.338513,0.185389,0.105185,0.073567,0.045938,0.019636,0.010979,0.006864,0.007093,72.5884,0.009176,0,0.210145,0.323519,0.202677,0.121637,0.066581,0.032973,0.019864,0.01032,0.006659,0.005625,74.1138,0.012657,0.000185,0.185236,0.286176,0.227146,0.130599,0.077131,0.044814,0.022042,0.012673,0.007745,0.006252,71.4355,0.018928
Positive,0,0.317822,0.291622,0.181116,0.092031,0.055099,0.02909,0.015881,0.009616,0.004296,0.003427,58.6534,0.001577,0.000256,0.302108,0.304077,0.189101,0.099013,0.053754,0.025125,0.011974,0.007619,0.003259,0.003714,71.043,0.00195,0,0.249856,0.285278,0.217352,0.113451,0.060834,0.036105,0.017649,0.010515,0.002743,0.006216,71.3667,0.005129,0,0.22454,0.279679,0.203774,0.11766,0.079435,0.048966,0.018915,0.010396,0.008883,0.007751,55.912,0.009004,0,0.208064,0.265606,0.191089,0.137963,0.07915,0.05124,0.03188,0.018151,0.010915,0.005941,78.6883,0.004289,0.000307,0.220672,0.271947,0.205675,0.130945,0.082732,0.045563,0.019053,0.008632,0.007602,0.006871,78.851,0.006322,0,0.205006,0.276755,0.243935,0.118293,0.077783,0.037047,0.021832,0.008238,0.005678,0.005432,74.6624,0.019908,0.000271,0.209562,0.299213,0.195662,0.12306,0.076564,0.047157,0.020447,0.010731,0.007915,0.009417,75.5813,0.036316
Positive,0,0.277673,0.308405,0.189778,0.105162,0.061353,0.030412,0.013367,0.007763,0.002497,0.003591,70.4249,0.001995,0,0.279257,0.302467,0.166002,0.116175,0.061432,0.034171,0.022192,0.007879,0.00515,0.005275,71.6194,0.002861,0,0.259737,0.276861,0.196609,0.118609,0.068169,0.036598,0.018722,0.010124,0.007957,0.006614,65.5904,0.004871,0.000297,0.283283,0.277822,0.189589,0.102395,0.058316,0.036354,0.02237,0.011685,0.010014,0.007873,54.3782,0.007464,0,0.243069,0.284119,0.174179,0.113408,0.081253,0.046883,0.021388,0.017149,0.010281,0.00827,77.8225,0.007184,0,0.248229,0.278565,0.176603,0.123243,0.069365,0.04601,0.026391,0.017675,0.007698,0.006221,79.7034,0.010926,0,0.241804,0.268684,0.195721,0.128473,0.069592,0.045051,0.024202,0.013494,0.00689,0.006088,77.0669,0.019794,0,0.274297,0.283686,0.18716,0.103094,0.065076,0.035927,0.021678,0.013875,0.007394,0.007813,75.7956,0.03068
Positive,0,0.20551,0.2557,0.21989,0.147664,0.080232,0.039805,0.023483,0.011273,0.009642,0.0068,58.0016,0.004333,0,0.14061,0.27922,0.232404,0.153078,0.094662,0.052135,0.028764,0.01056,0.005027,0.003539,63.5666,0.004541,0.000298,0.228761,0.319287,0.196879,0.121593,0.06333,0.036896,0.0161,0.008176,0.005521,0.00316,66.6307,0.00458,0,0.262079,0.287361,0.194115,0.120583,0.07023,0.034378,0.015069,0.006343,0.005731,0.004111,58.49,0.009296,0,0.174129,0.214922,0.186696,0.162806,0.11773,0.06864,0.040401,0.018417,0.010681,0.005577,79.1886,0.015408,0,0.117049,0.238525,0.22727,0.177946,0.104285,0.069939,0.033001,0.015963,0.008787,0.007233,79.4386,0.016361,0,0.213891,0.285618,0.212081,0.127694,0.078421,0.036904,0.022026,0.012685,0.004717,0.005962,76.3459,0.015249,0,0.209377,0.244561,0.170198,0.089462,0.084397,0.026213,0.016159,0.06506,0.005897,0.088675,77.2423,0.032112
Positive,0,0.111628,0.202926,0.206214,0.194546,0.134658,0.088998,0.036643,0.014497,0.006707,0.003181,76.8698,0.005564,0,0.137173,0.264447,0.21316,0.161551,0.112583,0.059086,0.030542,0.013206,0.004666,0.003584,74.4871,0.006913,0.000269,0.124815,0.294496,0.270387,0.147138,0.089614,0.037986,0.018959,0.007675,0.004016,0.004644,59.3912,0.006868,0.000291,0.247458,0.363375,0.203193,0.10287,0.045865,0.02116,0.007083,0.004516,0.002139,0.00205,66.8855,0.01184,0.00025,0.146553,0.272083,0.236988,0.166686,0.0865,0.049263,0.024433,0.011877,0.00259,0.002776,79.0284,0.011851,0,0.133514,0.283846,0.231561,0.156741,0.087252,0.05211,0.02808,0.017338,0.005387,0.004169,79.1437,0.016172,0,0.112876,0.256815,0.240834,0.166487,0.100689,0.068532,0.028194,0.011891,0.007668,0.006012,78.4818,0.017425,0.000233,0.195059,0.294606,0.23137,0.124968,0.075321,0.042721,0.020352,0.007566,0.003911,0.003893,79.0331,0.032646
Positive,0.000251,0.215021,0.303218,0.222141,0.110827,0.067829,0.035638,0.021509,0.015229,0.005933,0.002405,70.7901,0.002564,0.000261,0.251773,0.35011,0.207892,0.104915,0.044267,0.019305,0.009977,0.005905,0.003192,0.002403,26.0858,0.003489,0.000291,0.23362,0.339944,0.200704,0.10879,0.058306,0.030071,0.01475,0.005821,0.004523,0.003178,45.6338,0.006862,0,0.245262,0.335359,0.197693,0.105141,0.051893,0.031955,0.018018,0.008037,0.00288,0.003761,50.6191,0.010332,0.000277,0.19931,0.297503,0.207252,0.126059,0.065066,0.044135,0.027392,0.017459,0.007381,0.008165,78.4337,0.009395,0.000133,0.174345,0.282767,0.195589,0.139494,0.094799,0.050834,0.035801,0.013598,0.009499,0.00314,69.2809,0.01155,0,0.16377,0.294682,0.223506,0.135103,0.07383,0.052402,0.026502,0.016716,0.006863,0.006627,72.9944,0.024406,0,0.159712,0.281012,0.210187,0.138705,0.086265,0.057694,0.034196,0.01743,0.008683,0.006116,78.4444,0.036296
Positive,0,0.143205,0.29778,0.250452,0.164364,0.078524,0.034055,0.015098,0.009184,0.003519,0.003818,72.463,0.001261,0,0.221869,0.342591,0.218382,0.124968,0.049912,0.027192,0.00881,0.003145,0.001298,0.001833,70.1213,0.00164,0,0.216833,0.302157,0.222518,0.122796,0.06318,0.036246,0.016193,0.010982,0.00539,0.003707,43.0307,0.002099,0,0.214035,0.317946,0.214873,0.131741,0.066186,0.032173,0.010423,0.007398,0.001803,0.003423,63.3611,0.00466,0.000458,0.130461,0.273058,0.245086,0.164026,0.080585,0.041549,0.029343,0.019535,0.009591,0.006309,79.3938,0.004096,0.000351,0.192315,0.296052,0.240775,0.128873,0.070226,0.037051,0.01584,0.008182,0.004989,0.005347,79.1739,0.004834,0,0.176729,0.258302,0.201481,0.144326,0.088818,0.056031,0.036744,0.019039,0.012129,0.006401,76.4793,0.007093,0,0.1285,0.280861,0.223042,0.142829,0.09495,0.061018,0.039543,0.013994,0.008878,0.006385,78.633,0.014319
Positive,0,0.237762,0.33676,0.194849,0.107817,0.061546,0.027181,0.014857,0.0068,0.005784,0.006644,47.4431,0.003013,0,0.179674,0.323124,0.238852,0.133897,0.068237,0.029279,0.013832,0.006607,0.003167,0.003331,47.0193,0.003376,0.000279,0.287625,0.333795,0.193259,0.089684,0.047086,0.020641,0.012766,0.006977,0.004664,0.003223,44.895,0.008431,0,0.259249,0.319561,0.201561,0.117868,0.052753,0.026501,0.011489,0.005265,0.003054,0.002699,62.6707,0.01471,0,0.207402,0.346955,0.191151,0.109601,0.068448,0.036374,0.014962,0.00986,0.007292,0.007956,77.7629,0.011932,0,0.111242,0.265983,0.220713,0.164875,0.101479,0.058387,0.037571,0.022316,0.010907,0.006526,78.0995,0.01091,0,0.192491,0.301445,0.225227,0.124542,0.074441,0.037341,0.022782,0.01112,0.005091,0.005519,76.1662,0.02788,0,0.142578,0.229972,0.21396,0.159175,0.117035,0.06673,0.033726,0.02016,0.008886,0.007777,76.5302,0.035356
Positive,0,0.112542,0.240409,0.245967,0.174148,0.107549,0.061822,0.030106,0.014571,0.007955,0.00493,40.475,0.001564,0,0.150422,0.290165,0.268668,0.164431,0.07239,0.032925,0.011253,0.006777,0.001448,0.001521,64.9378,0.002393,0,0.141914,0.269643,0.240752,0.172508,0.089729,0.043549,0.023932,0.012369,0.003102,0.002501,61.6814,0.004955,0.000256,0.160255,0.289823,0.223164,0.142054,0.091263,0.046662,0.024338,0.013496,0.003936,0.004751,55.3449,0.010086,0,0.088993,0.22357,0.227559,0.171414,0.124989,0.076344,0.042731,0.022673,0.010631,0.011096,77.4952,0.005127,0,0.092183,0.223684,0.243369,0.183705,0.109396,0.06572,0.040037,0.022919,0.011035,0.007952,78.8589,0.006553,0.00032,0.108274,0.250401,0.239552,0.180029,0.104368,0.056472,0.027984,0.018722,0.006788,0.00709,79.1066,0.014308,0,0.102635,0.232867,0.230361,0.162034,0.11095,0.07077,0.044707,0.0258,0.012067,0.007809,73.1451,0.024773
Positive,0.000458,0.131363,0.308886,0.254817,0.155271,0.086128,0.037511,0.014085,0.006415,0.002832,0.002233,71.797,0.004721,0,0.051601,0.151141,0.267446,0.197658,0.130531,0.117858,0.036582,0.020391,0.02222,0.004571,72.6466,0.004864,0,0.189443,0.342396,0.230022,0.127503,0.064999,0.025435,0.009024,0.00632,0.002168,0.002688,65.1782,0.012725,0.00031,0.175308,0.284615,0.230895,0.139203,0.07933,0.042648,0.02786,0.011666,0.004732,0.003431,73.6246,0.015715,0.00019,0.125227,0.265238,0.229532,0.164122,0.094381,0.056874,0.031455,0.015669,0.010973,0.006339,77.5774,0.010265,0.000239,0.126011,0.269929,0.24158,0.168178,0.090367,0.046848,0.026388,0.009236,0.011885,0.009337,79.4304,0.013476,0.000235,0.1808,0.330637,0.231694,0.126066,0.066204,0.026624,0.01322,0.014695,0.005437,0.004389,78.9543,0.038944,0,0.208915,0.314306,0.190913,0.136839,0.07733,0.038261,0.014756,0.00896,0.005573,0.004147,78.3806,0.051058
Negative,0,0.120968,0.26184,0.254902,0.161084,0.10236,0.055504,0.021621,0.015972,0.003096,0.002652,0.467253,0.0949,0,0.25163,0.387756,0.215985,0.091651,0.032463,0.010483,0.004262,0.0029,0.001671,0.001199,0.503915,0.151685,0,0.271636,0.340513,0.206141,0.095075,0.048098,0.022088,0.008919,0.005125,0.001331,0.001075,0.308302,0.429953,0.000217,0.261697,0.322597,0.198606,0.100557,0.053012,0.030732,0.015051,0.010324,0.004342,0.002866,0.617579,0.510426,0,0.114473,0.242137,0.231879,0.174294,0.109112,0.061998,0.037137,0.014992,0.009966,0.004012,0.423944,0.336729,0,0.252405,0.364132,0.225029,0.097635,0.030222,0.015802,0.005263,0.00378,0.001953,0.00378,0.591919,0.575138,0,0.20771,0.303232,0.222764,0.130892,0.066541,0.037487,0.017065,0.007088,0.004719,0.002502,5.48524,0.578799,0,0.199163,0.316724,0.207157,0.130692,0.066221,0.036521,0.021332,0.012683,0.00464,0.004868,7.34661,0.014324
